% Model:              GRACE_stlshield_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 9 2021, 14:49
% Dimension:          3
% Nodes:              294
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
-0.023606981990105302     0                        0                        -9.257720365300296                                -7.366684409991698+1.3643763538418412i
-0.023231685422400672     0                        0                        -9.270591430728931                                -7.366684409991861+1.3643763538418412i
-0.023181548831646998     0                        0                        -9.272340150408304                                -7.366684409991883+1.3643763538418412i
-0.02245819737414828      0                        0                        -9.30393721024455                                 -7.986347383281321+1.3643763538418412i
-0.02236432721724707      0                        0                        -9.29760260957999                                 -7.806774971027694+1.3643763538418412i
-0.021888453378360373     0                        0                        -9.28122649120255                                 -7.389018938530356+1.3643763538418412i
-0.021551577102794595     0                        0                        -9.292793821019478                                -7.389018938530559+1.3643763538418412i
-0.021509952382782443     0                        0                        -9.29424471528498                                 -7.389018938530586+1.3643763538418412i
-0.021392107547386074     0                        0                        -9.297800512773852                                -7.243974596165483+1.3643763538418412i
-0.020963297802643638     0                        0                        -9.324017176739684                                -7.331788231171652+1.3643763538418412i
-0.020438360027198704     0                        0                        -9.332623126160716                                -8.887958076262098+1.3643763538418412i
-0.020164916329558746     0                        0                        -9.332953863049728                                -8.887958076222414+1.3643763538418412i
-0.01974999999999999      0                        0                        -9.345955684490743                                -8.197549192931831+1.3643763538418412i
-0.019465014842345335     0                        0                        -9.351956108344234                                -8.234255702598064+1.3643763538418412i
-0.018851465541652374     0                        0                        -9.355464330709331                                -8.23425570257661+1.3643763538418412i
-0.018750000000000017     0                        0                        -9.357465815724522                                -8.209490943889795
-0.019245571951290674     0                        0                        -9.353207611169763                                -8.234255702590382+1.3643763538418412i
-0.018679274162732407     0                        0                        -9.361831633120085                                -7.855363799726219+1.3643763538418412i
-0.01826555700435914      0                        0                        -9.368248840054719                                -7.665606111982181+1.3643763538418412i
-0.017908738463107643     0                        0                        -9.376134010268071                                -7.66560611198336+1.3643763538418412i
-0.017409697028678423     0                        0                        -9.384410297050934                                -7.865772883815372+1.3643763538418412i
-0.01730528891167263      0                        0                        -9.391980330957267                                -8.708282243678285+1.3643763538418412i
-0.01703923280045916      0                        0                        -9.392538460064646                                -8.708282243676303+1.3643763538418412i
-0.016385393810080112     0                        0                        -9.408998898392653                                -7.858204794766499+1.3643763538418412i
-0.01609749516877787      0                        0                        -9.41346624644248                                 -7.858204794766871+1.3643763538418412i
0.014441048260653538      0                        0                        -8.627464764160814                                -6.729538065046143
0.01464716666756502       0                        0                        -8.621680947317486                                -6.559512060211992
0.014966692383111935      0                        0                        -8.60595658253068                                 -6.559512060211067
0.014961316262870866      0                        0                        -8.606216495384059                                -6.559512060211091
-0.014103379669371446     0                        0                        -9.455148995775467                                -7.553828432617843+1.3643763538418412i
-0.013769425043207384     0                        0                        -9.469008839902356                                -7.5522767335174334+1.3643763538418412i
-0.01373216711795025      0                        0                        -9.467191765568778                                -7.6013201557982475+1.3643763538418412i
-0.01347401889046504      0                        0                        -9.475503164737802                                -7.601320155798157+1.3643763538418412i
-0.01313505541313989      0                        0                        -9.469749666695057                                -7.6448952630245754+1.3643763538418412i
0.013967628750290645      0                        0                        -8.655749079697594                                -6.58739257651468
0.014218034141076558      0                        0                        -8.635189793901509                                -6.729538065046287
0.014400905057035562      0                        0                        -8.628845189964583                                -6.72953806504617
0.012945526736236779      0                        0                        -8.715723965199185                                -6.598582972231904
0.013072148371039816      0                        0                        -8.703835011624829                                -6.587392576514696
0.01212214246257784       0                        0                        -8.754615447663303                                -6.665938019033178
0.01392236414728179       0                        0                        -8.658056105929852                                -6.587392576514681
-0.01309726165479047      0                        0                        -9.470847680215803                                -7.644895263024659+1.3643763538418412i
-0.012737699070152708     0                        0                        -9.479737877772086                                -7.828825840106899+1.3643763538418412i
-0.012220499433618415     0                        0                        -9.496765734437183                                -7.696895702937621+1.3643763538418412i
-0.011745275918252612     0                        0                        -9.509983077928036                                -7.696895702936363+1.3643763538418412i
-0.011459578522650699     0                        0                        -9.543826909214113                                -7.478802949348291+1.3643763538418412i
-0.011170708114523892     0                        0                        -9.550829476892336                                -7.7836489144754+1.3643763538418412i
0.010585337768613534      0                        0                        -8.838642923827933                                -6.68362785625928
0.011125989858562446      0                        0                        -8.806323949434486                                -6.683627856259285
0.011397472050284685      0                        0                        -8.793987529762429                                -6.661753056398908
0.012035087820265161      0                        0                        -8.757975515627482                                -6.661753056398803
-0.01009849737008367      0                        0                        -9.58069136274721                                 -8.106298141749997+1.3643763538418412i
-0.009747027154567878     0                        0                        -9.585265943968375                                -8.10629814175074+1.3643763538418412i
-0.008701376849786585     0                        0                        -9.600258880651795                                -8.232121959861827+1.3643763538418412i
-0.00854008755998864      0                        0                        -9.595861081548305                                -8.787737382557673+1.3643763538418412i
0.009856722506948301      0                        0                        -8.882100822379149                                -6.808061488525986
0.008700952312850646      0                        0                        -8.929392058642915                                -6.8487793682150695
0.009095505511658886      0                        0                        -8.9092369092146                                  -6.848779368215011
0.008127124808001124      0                        0                        -8.958028136351377                                -6.902655780774898
-0.006737958822782275     0                        0                        -9.607768864542757                                -7.990188689564631
-0.005709529806077501     0                        0                        -9.589637046283574                                -7.9901886895647305
-0.004519157583694033     0                        0                        -9.558682047793612                                -7.576272420000531
-3.5015981552796727E-4    0                        0                        -9.409977574583882                                -7.526731482486937
-3.2070619358959274E-4    0                        0                        -9.402564257561355                                -7.60427474824593
-0.008443110136657911     0                        0                        -9.596131922333596                                -8.787737382556912+1.3643763538418412i
0.007825198845974324      0                        0                        -8.973185148223777                                -6.902655780774924
0.0076128717807863455     0                        0                        -8.981520944028688                                -6.992122277185582
0.00689422738653539       0                        0                        -9.013099376537678                                -6.992122277185378
0.004775301685971234      0                        0                        -9.121640003230452                                -7.154828434683713
0.005498228157432422      0                        0                        -9.086914490447777                                -7.026056520278036
0.005892566167087304      0                        0                        -9.059126967527337                                -7.031525630065607
0.006351176236568085      0                        0                        -9.038405183298972                                -7.031525630065567
0.0016472447152536263     0                        0                        -9.287679104766708                                -7.168746781624714
0.004291564957909083      0                        0                        -9.14155237951426                                 -7.154828434683527
-1.0979487701856527E-4    0                        0                        -9.34770093069438                                 -7.255248707786761
-2.405910935214528E-4     0                        0                        -9.344256459182168                                -7.441429818111816
-3.1496264630920257E-4    0                        0                        -9.402407519074597                                -7.604274748245931
-2.473271471185867E-4     0                        0                        -9.359821944875312                                -7.558267944906042
0.024221143355476205      0                        0                        -8.153514392526667                                -6.137324171703962
0.02439902186809695       0                        0                        -8.146536030215044                                -6.1419363961538
0.024499999999999966      0                        0                        -8.142126375502507                                -6.14193639615383
0.023754104279384958      0                        0                        -8.175095494588613                                -6.137324171703777
0.023312499999999986      0                        0                        -8.19583612378574                                 -6.175658477569981
0.022544662449632075      0                        0                        -8.236017189762157                                -6.232920356387176
0.022676272602239894      0                        0                        -8.225790867862216                                -6.175658477570008
0.02093749999999997       0                        0                        -8.306492467778964                                -6.294304993222851
0.021337353400829873      0                        0                        -8.28771989320419                                 -6.263233637649503
0.021637240385899592      0                        0                        -8.27764043094429                                 -6.23292035638732
0.021750929144519315      0                        0                        -8.272201673464501                                -6.232920356387303
0.02052962151767343       0                        0                        -8.322421922064652                                -6.331291766023333
0.02042759386437773       0                        0                        -8.326779294429077                                -6.375135777069681
0.01974999999999999       0                        0                        -8.360938002130519                                -6.398068725109128
0.02014120930283947       0                        0                        -8.338051301286878                                -6.375135777069534
0.020408251536822825      0                        0                        -8.327531458509837                                -6.375135777069671
0.018659218771136132      0                        0                        -8.40810023564429                                 -6.325626425058663
0.01874999999999999       0                        0                        -8.40674384937103                                 -6.429911017642224
0.017535087478235317      0                        0                        -8.46057991464613                                 -6.426433902407339
0.017907750722965382      0                        0                        -8.449470628618192                                -6.325626425058529
0.01751835397865978       0                        0                        -8.461366798226196                                -6.426433902407343
